,Plot,Yr,LAT,LON,ELEV,Common.Name,biomass.Mg.ha.dead,biomass.Mg.ha.live,standingdead_C_Mg_ha,livetree_C_Mg_ha,carbonratio,BGtree_C_Mg_ha,foresttype,standingdead_C_gm2,livetree_C_gm2,BGtree_C_gm2,total_treeC_gm2,NPP_C_gm2y,Year_start_NPP,Year_end_NPP
8273,49207,2003,60.155107,-148.02891,100,Sitka spruce,2.936480085,30.89582632,1.468240042,15.44791316,0.5,7.723956581,western-hemlock,146.8240042,1544.791316,772.3956581,2317.186974,NA,NA,NA
8274,49207,2003,60.155107,-148.02891,100,western hemlock,76.0012057,693.8757243,38.00060285,346.9378622,0.507,175.8974961,western-hemlock,3800.060285,34693.78622,17589.74961,52283.53583,NA,NA,NA
8275,49207,2010,60.155107,-148.02891,100,Sitka spruce,15.91595653,28.88267809,7.957978267,14.44133904,0.5,7.220669522,mountain-hemlock,795.7978267,1444.133904,722.0669522,2166.200857,NA,NA,NA
8276,49207,2010,60.155107,-148.02891,100,western hemlock,46.96731206,374.801974,23.48365603,187.400987,0.507,95.01230041,mountain-hemlock,2348.365603,18740.0987,9501.230041,28241.32874,NA,NA,NA
8277,49207,2010,60.155107,-148.02891,100,mountain hemlock,10.97509225,377.9259174,5.487546125,188.9629587,0.478,90.32429425,mountain-hemlock,548.7546125,18896.29587,9032.429425,27928.72529,NA,NA,NA
8278,49208,1996,57.222657,-135.427774,900,mountain hemlock,5.694832958,147.2949939,2.847416479,73.64749697,0.478,35.20350355,alaska-yellow-cedar,284.7416479,7364.749697,3520.350355,10885.10005,NA,NA,NA
8279,49208,1996,57.222657,-135.427774,900,Alaska yellow-cedar,NA,260.9967709,NA,130.4983855,0.478,62.37822825,alaska-yellow-cedar,NA,13049.83855,6237.822825,19287.66137,NA,NA,NA
8280,49208,1996,57.222657,-135.427774,900,western hemlock,NA,66.5103941,NA,33.25519705,0.507,16.8603849,alaska-yellow-cedar,NA,3325.519705,1686.03849,5011.558195,NA,NA,NA
8281,49266,1997,55.496247,-133.702095,700,Alaska yellow-cedar,28.61738558,716.7123345,14.30869279,358.3561673,0.478,171.294248,alaska-yellow-cedar,1430.869279,35835.61673,17129.4248,52965.04152,NA,NA,NA
8282,49266,1997,55.496247,-133.702095,700,western hemlock,170.0115436,559.3190466,85.00577178,279.6595233,0.507,141.7873783,alaska-yellow-cedar,8500.577178,27965.95233,14178.73783,42144.69016,NA,NA,NA
8283,49266,1997,55.496247,-133.702095,700,Sitka spruce,NA,182.2601753,NA,91.13008767,0.5,45.56504383,alaska-yellow-cedar,NA,9113.008767,4556.504383,13669.51315,NA,NA,NA
8284,49266,1997,55.496247,-133.702095,700,western hemlock,274.7136935,580.2167503,137.3568467,290.1083752,0.507,147.0849462,sitka-spruce,13735.68467,29010.83752,14708.49462,43719.33214,NA,NA,NA
8285,49266,1997,55.496247,-133.702095,700,Sitka spruce,NA,881.521021,NA,440.7605105,0.5,220.3802553,sitka-spruce,NA,44076.05105,22038.02553,66114.07658,NA,NA,NA
8286,49266,2008,55.496247,-133.702095,700,Alaska yellow-cedar,29.52670968,728.939131,14.76335484,364.4695655,0.478,174.2164523,western-hemlock,1476.335484,36446.95655,17421.64523,53868.60178,NA,NA,NA
8287,49266,2008,55.496247,-133.702095,700,western hemlock,290.6294504,775.6172227,145.3147252,387.8086113,0.507,196.618966,western-hemlock,14531.47252,38780.86113,19661.8966,58442.75773,NA,NA,NA
8288,49266,2008,55.496247,-133.702095,700,Sitka spruce,NA,454.6865436,NA,227.3432718,0.5,113.6716359,western-hemlock,NA,22734.32718,11367.16359,34101.49077,NA,NA,NA
8289,49277,1999,60.021946,-143.792849,100,Sitka spruce,NA,3257.870439,NA,1628.93522,0.5,814.4676099,sitka-spruce,NA,162893.522,81446.76099,244340.283,NA,NA,NA
8290,49277,2012,60.021946,-143.792849,100,Sitka spruce,NA,3762.609723,NA,1881.304861,0.5,940.6524307,sitka-spruce,NA,188130.4861,94065.24307,282195.7292,2911.957405,1999,2012
8291,49302,1998,55.722319,-131.501029,2500,Sitka spruce,NA,3.496012293,NA,1.748006146,0.5,0.8740030732,mountain-hemlock,NA,174.8006146,87.40030732,262.200922,NA,NA,NA
8292,49302,1998,55.722319,-131.501029,2500,western hemlock,NA,73.57289405,NA,36.78644703,0.507,18.65072864,mountain-hemlock,NA,3678.644703,1865.072864,5543.717567,NA,NA,NA
8293,49302,1998,55.722319,-131.501029,2500,mountain hemlock,NA,462.0669272,NA,231.0334636,0.478,110.4339956,mountain-hemlock,NA,23103.34636,11043.39956,34146.74592,NA,NA,NA
8294,49302,2009,55.722319,-131.501029,2500,Sitka spruce,NA,3.570791189,NA,1.785395594,0.5,0.8926977971,mountain-hemlock,NA,178.5395594,89.26977971,267.8093391,0.5098561078,1998,2009
8295,49302,2009,55.722319,-131.501029,2500,western hemlock,NA,2.87994373,NA,1.439971865,0.507,0.7300657357,mountain-hemlock,NA,143.9971865,73.00657357,217.0037601,-484.2467097,1998,2009
8296,49302,2009,55.722319,-131.501029,2500,mountain hemlock,NA,537.8710236,NA,268.9355118,0.478,128.5511746,mountain-hemlock,NA,26893.55118,12855.11746,39748.66864,509.2657021,1998,2009
8297,49302,2020,55.722319,-131.501029,2500,Sitka spruce,NA,6.045962748,NA,3.022981374,0.5,1.511490687,mountain-hemlock,NA,302.2981374,151.1490687,453.4472061,16.87616973,2009,2020
8298,49302,2020,55.722319,-131.501029,2500,western hemlock,NA,3.937735411,NA,1.968867705,0.507,0.9982159267,mountain-hemlock,NA,196.8867705,99.82159267,296.7083632,7.245873011,2009,2020
8299,49302,2020,55.722319,-131.501029,2500,mountain hemlock,NA,578.1363305,NA,289.0681652,0.478,138.174583,mountain-hemlock,NA,28906.81652,13817.4583,42724.27482,270.5096526,2009,2020
8300,49313,1995,56.450684,-133.497904,100,Alaska yellow-cedar,68.52846402,287.622749,34.26423201,143.8113745,0.478,68.74183701,western-hemlock,3426.423201,14381.13745,6874.183701,21255.32115,NA,NA,NA
8301,49313,1995,56.450684,-133.497904,100,western hemlock,401.3970174,158.7668119,200.6985087,79.38340593,0.507,40.24738681,western-hemlock,20069.85087,7938.340593,4024.738681,11963.07927,NA,NA,NA
8302,49313,1995,56.450684,-133.497904,100,mountain hemlock,11.26458994,46.44099049,5.632294969,23.22049525,0.478,11.09939673,western-hemlock,563.2294969,2322.049525,1109.939673,3431.989198,NA,NA,NA
8303,49313,1995,56.450684,-133.497904,100,Sitka spruce,NA,195.1035195,NA,97.55175973,0.5,48.77587986,western-hemlock,NA,9755.175973,4877.587986,14632.76396,NA,NA,NA
8304,49313,2008,56.450684,-133.497904,100,Alaska yellow-cedar,56.41108062,285.7410362,28.20554031,142.8705181,0.478,68.29210765,western-hemlock,2820.554031,14287.05181,6829.210765,21116.26257,-10.69681352,1995,2008
8305,49313,2008,56.450684,-133.497904,100,western hemlock,249.5550201,181.3406345,124.77751,90.67031726,0.507,45.96985085,western-hemlock,12477.751,9067.031726,4596.985085,13664.01681,130.841349,1995,2008
8306,49313,2008,56.450684,-133.497904,100,mountain hemlock,8.288413257,46.34605277,4.144206629,23.17302638,0.478,11.07670661,western-hemlock,414.4206629,2317.302638,1107.670661,3424.973299,-0.5396844716,1995,2008
8307,49313,2008,56.450684,-133.497904,100,Sitka spruce,NA,194.971788,NA,97.48589402,0.5,48.74294701,western-hemlock,NA,9748.589402,4874.294701,14622.8841,-0.7599888626,1995,2008
8308,49313,2019,56.450684,-133.497904,100,Alaska yellow-cedar,53.54142999,337.3154666,26.770715,168.6577333,0.478,80.61839652,western-hemlock,2677.0715,16865.77333,8061.839652,24927.61298,346.4864007,2008,2019
8309,49313,2019,56.450684,-133.497904,100,western hemlock,179.8096509,187.7147474,89.90482546,93.85737371,0.507,47.58568847,western-hemlock,8990.482546,9385.737371,4758.568847,14144.30622,43.66267338,2008,2019
8310,49313,2019,56.450684,-133.497904,100,mountain hemlock,9.789298483,51.41561361,4.894649242,25.70780681,0.478,12.28833165,western-hemlock,489.4649242,2570.780681,1228.833165,3799.613846,34.0582315,2008,2019
8311,49313,2019,56.450684,-133.497904,100,Sitka spruce,NA,211.4938398,NA,105.7469199,0.5,52.87345995,western-hemlock,NA,10574.69199,5287.345995,15862.03798,112.6503528,2008,2019
8312,49313,2019,56.450684,-133.497904,100,lodgepole pine,NA,3.960781573,NA,1.980390786,0.503,0.9961365656,western-hemlock,NA,198.0390786,99.61365656,297.6527352,NA,NA,NA
8313,49314,2005,56.327077,-134.063935,500,Alaska yellow-cedar,167.1960325,269.5193862,83.59801626,134.7596931,0.478,64.4151333,alaska-yellow-cedar,8359.801626,13475.96931,6441.51333,19917.48264,NA,NA,NA
8314,49314,2005,56.327077,-134.063935,500,western hemlock,11.36986487,114.1897637,5.684932433,57.09488186,0.507,28.9471051,alaska-yellow-cedar,568.4932433,5709.488186,2894.71051,8604.198697,NA,NA,NA
8315,49314,2005,56.327077,-134.063935,500,mountain hemlock,33.98006112,29.51067297,16.99003056,14.75533648,0.478,7.053050839,alaska-yellow-cedar,1699.003056,1475.533648,705.3050839,2180.838732,NA,NA,NA
8316,49375,1997,55.910971,-132.021649,1900,Alaska yellow-cedar,7.74645938,198.86399,3.87322969,99.43199502,0.478,47.52849362,mountain-hemlock,387.322969,9943.199502,4752.849362,14696.04886,NA,NA,NA
8317,49375,1997,55.910971,-132.021649,1900,mountain hemlock,110.4041609,213.1291862,55.20208043,106.5645931,0.478,50.93787549,mountain-hemlock,5520.208043,10656.45931,5093.787549,15750.24686,NA,NA,NA
8318,49375,1997,55.910971,-132.021649,1900,Sitka spruce,NA,2.117957878,NA,1.058978939,0.5,0.5294894695,mountain-hemlock,NA,105.8978939,52.94894695,158.8468409,NA,NA,NA
8319,49375,1997,55.910971,-132.021649,1900,western hemlock,NA,0.9763238218,NA,0.4881619109,0.507,0.2474980888,mountain-hemlock,NA,48.81619109,24.74980888,73.56599997,NA,NA,NA
8320,49375,2004,55.910971,-132.021649,1900,Alaska yellow-cedar,9.18084807,231.4115267,4.590424035,115.7057633,0.478,55.30735488,alaska-yellow-cedar,459.0424035,11570.57633,5530.735488,17101.31182,NA,NA,NA
8321,49375,2004,55.910971,-132.021649,1900,mountain hemlock,122.6288162,211.5176335,61.31440812,105.7588167,0.478,50.5527144,alaska-yellow-cedar,6131.440812,10575.88167,5055.27144,15631.15311,NA,NA,NA
8322,49375,2004,55.910971,-132.021649,1900,Sitka spruce,NA,1.907063476,NA,0.9535317379,0.5,0.4767658689,alaska-yellow-cedar,NA,95.35317379,47.67658689,143.0297607,NA,NA,NA
8323,49375,2015,55.910971,-132.021649,1900,mountain hemlock,109.1624465,166.3679505,54.58122324,83.18397524,0.478,39.76194017,alaska-yellow-cedar,5458.122324,8318.397524,3976.194017,12294.59154,-303.3237792,2004,2015
8324,49375,2015,55.910971,-132.021649,1900,Alaska yellow-cedar,NA,243.4091412,NA,121.7045706,0.478,58.17478476,alaska-yellow-cedar,NA,12170.45706,5817.478476,17987.93554,80.60215598,2004,2015
8325,49375,2015,55.910971,-132.021649,1900,Sitka spruce,NA,1.907063476,NA,0.9535317379,0.5,0.4767658689,alaska-yellow-cedar,NA,95.35317379,47.67658689,143.0297607,0,2004,2015
8326,49375,2015,55.910971,-132.021649,1900,western hemlock,NA,60.61044542,NA,30.30522271,0.507,15.36474791,alaska-yellow-cedar,NA,3030.522271,1536.474791,4566.997062,NA,NA,NA
8327,49407,1997,56.323872,-131.841923,1700,western hemlock,65.99681807,313.4210874,32.99840903,156.7105437,0.507,79.45224567,western-hemlock,3299.840903,15671.05437,7945.224567,23616.27894,NA,NA,NA
8328,49407,1997,56.323872,-131.841923,1700,Sitka spruce,NA,36.02750817,NA,18.01375408,0.5,9.006877042,western-hemlock,NA,1801.375408,900.6877042,2702.063113,NA,NA,NA
8329,49407,1997,56.323872,-131.841923,1700,mountain hemlock,NA,296.759067,NA,148.3795335,0.478,70.92541701,western-hemlock,NA,14837.95335,7092.541701,21930.49505,NA,NA,NA
8330,49407,2012,56.323872,-131.841923,1700,western hemlock,60.70204508,373.2575272,30.35102254,186.6287636,0.507,94.62078314,western-hemlock,3035.102254,18662.87636,9462.078314,28124.95467,300.5783822,1997,2012
8331,49407,2012,56.323872,-131.841923,1700,Sitka spruce,NA,45.54377147,NA,22.77188573,0.5,11.38594287,western-hemlock,NA,2277.188573,1138.594287,3415.78286,47.58131649,1997,2012
8332,49407,2012,56.323872,-131.841923,1700,mountain hemlock,NA,320.0326482,NA,160.0163241,0.478,76.48780293,western-hemlock,NA,16001.63241,7648.780293,23650.4127,114.6611768,1997,2012
8333,49434,1996,57.88064,-133.660082,100,western hemlock,18.30040631,1126.520723,9.150203153,563.2603617,0.507,285.5730034,western-hemlock,915.0203153,56326.03617,28557.30034,84883.33651,NA,NA,NA
8334,49434,1996,57.88064,-133.660082,100,Sitka spruce,NA,1.253364495,NA,0.6266822477,0.5,0.3133411239,western-hemlock,NA,62.66822477,31.33411239,94.00233716,NA,NA,NA
8335,49434,1996,57.88064,-133.660082,100,mountain hemlock,NA,315.0844308,NA,157.5422154,0.478,75.30517897,western-hemlock,NA,15754.22154,7530.517897,23284.73944,NA,NA,NA
8336,49434,2011,57.88064,-133.660082,100,western hemlock,43.86199854,1225.001896,21.93099927,612.5009478,0.507,310.5379805,western-hemlock,2193.099927,61250.09478,31053.79805,92303.89283,494.7037546,1996,2011
8337,49434,2011,57.88064,-133.660082,100,Sitka spruce,NA,1.907063476,NA,0.9535317379,0.5,0.4767658689,western-hemlock,NA,95.35317379,47.67658689,143.0297607,3.268494901,1996,2011
8338,49434,2011,57.88064,-133.660082,100,mountain hemlock,NA,272.2431072,NA,136.1215536,0.478,65.06610262,western-hemlock,NA,13612.15536,6506.610262,20118.76562,-211.064921,1996,2011
8339,49475,1997,57.135848,-133.0098,1900,mountain hemlock,1.827925363,797.2168068,0.9139626814,398.6084034,0.478,190.5348168,mountain-hemlock,91.39626814,39860.84034,19053.48168,58914.32202,NA,NA,NA
8340,49475,1997,57.135848,-133.0098,1900,Sitka spruce,NA,0.1475768749,NA,0.07378843745,0.5,0.03689421872,mountain-hemlock,NA,7.378843745,3.689421872,11.06826562,NA,NA,NA
8341,49475,2011,57.135848,-133.0098,1900,mountain hemlock,NA,911.7219941,NA,455.8609971,0.478,217.9015566,mountain-hemlock,NA,45586.09971,21790.15566,67376.25537,604.4238104,1997,2011
8342,49475,2011,57.135848,-133.0098,1900,mountain hemlock,NA,7.251560571,NA,3.625780286,0.478,1.733122977,NA,NA,362.5780286,173.3122977,535.8903262,NA,NA,NA
8343,49567,1996,56.577937,-132.920873,500,Alaska yellow-cedar,166.0980711,413.745842,83.04903556,206.872921,0.478,98.88525625,alaska-yellow-cedar,8304.903556,20687.2921,9888.525625,30575.81773,NA,NA,NA
8344,49567,1996,56.577937,-132.920873,500,western hemlock,65.44954241,180.7062922,32.7247712,90.35314608,0.507,45.80904506,alaska-yellow-cedar,3272.47712,9035.314608,4580.904506,13616.21911,NA,NA,NA
8345,49567,1996,56.577937,-132.920873,500,Sitka spruce,NA,29.17989216,NA,14.58994608,0.5,7.29497304,alaska-yellow-cedar,NA,1458.994608,729.497304,2188.491912,NA,NA,NA
8346,49567,1996,56.577937,-132.920873,500,lodgepole pine,NA,116.0642493,NA,58.03212466,0.503,29.1901587,alaska-yellow-cedar,NA,5803.212466,2919.01587,8722.228336,NA,NA,NA
8347,49567,1996,56.577937,-132.920873,500,mountain hemlock,NA,44.28638701,NA,22.14319351,0.478,10.5844465,alaska-yellow-cedar,NA,2214.319351,1058.44465,3272.764,NA,NA,NA
8348,49567,2010,56.577937,-132.920873,500,Alaska yellow-cedar,148.9088919,417.6540551,74.45444594,208.8270276,0.478,99.81931917,alaska-yellow-cedar,7445.444594,20882.70276,9981.931917,30864.63467,20.62978183,1996,2010
8349,49567,2010,56.577937,-132.920873,500,lodgepole pine,4.124058167,109.1811212,2.062029083,54.5905606,0.503,27.45905198,alaska-yellow-cedar,206.2029083,5459.05606,2745.905198,8204.961259,-36.94764836,1996,2010
8350,49567,2010,56.577937,-132.920873,500,western hemlock,53.14318419,141.652474,26.5715921,70.82623699,0.507,35.90890215,alaska-yellow-cedar,2657.15921,7082.623699,3590.890215,10673.51391,-210.1932285,1996,2010
8351,49567,2010,56.577937,-132.920873,500,Sitka spruce,NA,29.56127175,NA,14.78063587,0.5,7.390317936,alaska-yellow-cedar,NA,1478.063587,739.0317936,2217.095381,2.043104927,1996,2010
8352,49567,2010,56.577937,-132.920873,500,mountain hemlock,NA,89.24706088,NA,44.62353044,0.478,21.33004755,alaska-yellow-cedar,NA,4462.353044,2133.004755,6595.357799,237.3281285,1996,2010
8353,49585,2004,55.239659,-133.297769,1700,Alaska yellow-cedar,NA,2.413034469,NA,1.206517234,0.478,0.576715238,alaska-yellow-cedar,NA,120.6517234,57.6715238,178.3232472,NA,NA,NA
8354,49585,2004,55.239659,-133.297769,1700,Sitka spruce,NA,1.495874658,NA,0.7479373289,0.5,0.3739686644,alaska-yellow-cedar,NA,74.79373289,37.39686644,112.1905993,NA,NA,NA
8355,49585,2004,55.239659,-133.297769,1700,lodgepole pine,NA,1.248603648,NA,0.6243018241,0.503,0.3140238175,alaska-yellow-cedar,NA,62.43018241,31.40238175,93.83256417,NA,NA,NA
8356,49585,2004,55.239659,-133.297769,1700,mountain hemlock,NA,11.70582865,NA,5.852914326,0.478,2.797693048,alaska-yellow-cedar,NA,585.2914326,279.7693048,865.0607374,NA,NA,NA
8357,49585,2015,55.239659,-133.297769,1700,Alaska yellow-cedar,NA,3.163001594,NA,1.581500797,0.478,0.7559573811,alaska-yellow-cedar,NA,158.1500797,75.59573811,233.7458178,5.038415509,2004,2015
8358,49585,2015,55.239659,-133.297769,1700,Sitka spruce,NA,1.177767609,NA,0.5888838045,0.5,0.2944419022,alaska-yellow-cedar,NA,58.88838045,29.44419022,88.33257067,-2.168911697,2004,2015
8359,49585,2015,55.239659,-133.297769,1700,lodgepole pine,NA,0.9868555529,NA,0.4934277764,0.503,0.2481941715,alaska-yellow-cedar,NA,49.34277764,24.81941715,74.1621948,-1.788215397,2004,2015
8360,49585,2015,55.239659,-133.297769,1700,mountain hemlock,NA,7.272066633,NA,3.636033317,0.478,1.738023925,alaska-yellow-cedar,NA,363.6033317,173.8023925,537.4057242,-29.78681938,2004,2015
8361,49590,1996,57.358143,-135.136473,500,Sitka spruce,9.519198549,NA,4.759599274,NA,0.5,NA,western-hemlock,475.9599274,NA,NA,NA,NA,NA,NA
8362,49590,1996,57.358143,-135.136473,500,western hemlock,363.0540466,4160.164074,181.5270233,2080.082037,0.507,1054.601593,western-hemlock,18152.70233,208008.2037,105460.1593,313468.363,NA,NA,NA
8363,49590,2006,57.358143,-135.136473,500,western hemlock,428.2500637,4443.245638,214.1250318,2221.622819,0.507,1126.362769,western-hemlock,21412.50318,222162.2819,112636.2769,334798.5588,2133.019584,1996,2006
8364,49590,2017,57.358143,-135.136473,500,western hemlock,495.7455288,3893.117597,247.8727644,1946.558799,0.507,986.9053109,western-hemlock,24787.27644,194655.8799,98690.53109,293346.4109,-3768.377079,2006,2017
8365,49602,1996,57.167885,-134.827866,300,western hemlock,NA,1574.683029,NA,787.3415146,0.507,399.1821479,western-hemlock,NA,78734.15146,39918.21479,118652.3663,NA,NA,NA
8366,49602,2013,57.167885,-134.827866,300,western hemlock,286.9344761,2116.504044,143.4672381,1058.252022,0.507,536.5337753,western-hemlock,14346.72381,105825.2022,53653.37753,159478.5798,2401.541971,1996,2013
8367,49602,2013,57.167885,-134.827866,300,Alaska yellow-cedar,NA,17.64389833,NA,8.821949163,0.478,4.2168917,western-hemlock,NA,882.1949163,421.68917,1303.884086,NA,NA,NA
8368,49602,2013,57.167885,-134.827866,300,Sitka spruce,NA,5.163374361,NA,2.58168718,0.5,1.29084359,western-hemlock,NA,258.168718,129.084359,387.253077,NA,NA,NA
8369,49609,1998,55.827078,-131.817305,500,Alaska yellow-cedar,328.9209009,287.8371714,164.4604505,143.9185857,0.478,68.79308396,western-redcedar,16446.04505,14391.85857,6879.308396,21271.16696,NA,NA,NA
8370,49609,1998,55.827078,-131.817305,500,western redcedar,141.3935338,1183.029272,70.69676689,591.5146362,0.504,298.1233766,western-redcedar,7069.676689,59151.46362,29812.33766,88963.80128,NA,NA,NA
8371,49609,1998,55.827078,-131.817305,500,western hemlock,58.09936028,454.3884226,29.04968014,227.1942113,0.507,115.1874651,western-redcedar,2904.968014,22719.42113,11518.74651,34238.16764,NA,NA,NA
8372,49609,1998,55.827078,-131.817305,500,Sitka spruce,NA,30.21530181,NA,15.10765091,0.5,7.553825453,western-redcedar,NA,1510.765091,755.3825453,2266.147636,NA,NA,NA
8373,49609,1998,55.827078,-131.817305,500,mountain hemlock,NA,5.230492154,NA,2.615246077,0.478,1.250087625,western-redcedar,NA,261.5246077,125.0087625,386.5333702,NA,NA,NA
8374,49609,2012,55.827078,-131.817305,500,Alaska yellow-cedar,454.424329,156.4975925,227.2121645,78.24879627,0.478,37.40292462,western-redcedar,22721.21645,7824.879627,3740.292462,11565.17209,-693.2853482,1998,2012
8375,49609,2012,55.827078,-131.817305,500,western redcedar,167.4417421,1277.299113,83.72087107,638.6495567,0.504,321.8793766,western-redcedar,8372.087107,63864.95567,32187.93766,96052.89332,506.3637171,1998,2012
8376,49609,2012,55.827078,-131.817305,500,western hemlock,32.02100389,540.6690731,16.01050194,270.3345366,0.507,137.05961,western-redcedar,1601.050194,27033.45366,13705.961,40739.41466,464.3747871,1998,2012
8377,49609,2012,55.827078,-131.817305,500,Sitka spruce,NA,36.51212081,NA,18.25606041,0.5,9.128030203,western-redcedar,NA,1825.606041,912.8030203,2738.409061,33.73295891,1998,2012
8378,49609,2012,55.827078,-131.817305,500,mountain hemlock,NA,5.082116969,NA,2.541058484,0.478,1.214625956,western-redcedar,NA,254.1058484,121.4625956,375.568444,-0.7832090154,1998,2012
8379,49630,1995,56.978256,-133.429001,1100,western hemlock,510.8196619,2078.942185,255.4098309,1039.471093,0.507,527.011844,western-hemlock,25540.98309,103947.1093,52701.1844,156648.2937,NA,NA,NA
8380,49630,1995,56.978256,-133.429001,1100,Sitka spruce,NA,98.70245402,NA,49.35122701,0.5,24.6756135,western-hemlock,NA,4935.122701,2467.56135,7402.684051,NA,NA,NA
8381,49630,1995,56.978256,-133.429001,1100,mountain hemlock,NA,23.23939688,NA,11.61969844,0.478,5.554215853,western-hemlock,NA,1161.969844,555.4215853,1717.391429,NA,NA,NA
8382,49630,2010,56.978256,-133.429001,1100,western hemlock,462.8039474,2433.328883,231.4019737,1216.664442,0.507,616.8488719,western-hemlock,23140.19737,121666.4442,61684.88719,183351.3313,1780.202512,1995,2010
8383,49630,2010,56.978256,-133.429001,1100,Sitka spruce,NA,139.7257093,NA,69.86285466,0.5,34.93142733,western-hemlock,NA,6986.285466,3493.142733,10479.4282,205.1162766,1995,2010
8384,49648,2009,55.450848,-132.352702,100,western hemlock,3.565894652,8.873124316,1.782947326,4.436562158,0.507,2.249337014,western-hemlock,178.2947326,443.6562158,224.9337014,668.5899172,NA,NA,NA
8385,49648,2009,55.450848,-132.352702,100,Sitka spruce,NA,6.283207698,NA,3.141603849,0.5,1.570801924,western-hemlock,NA,314.1603849,157.0801924,471.2405773,NA,NA,NA
8386,49648,2009,55.450848,-132.352702,100,western redcedar,NA,2.03903378,NA,1.01951689,0.504,0.5138365126,western-hemlock,NA,101.951689,51.38365126,153.3353403,NA,NA,NA
8387,49691,1995,57.940874,-135.475618,700,Sitka spruce,1407.018258,3989.78339,703.5091289,1994.891695,0.5,997.4458474,sitka-spruce,70350.91289,199489.1695,99744.58474,299233.7542,NA,NA,NA
8388,49691,1995,57.940874,-135.475618,700,western hemlock,990.6373971,412.8867194,495.3186985,206.4433597,0.507,104.6667834,sitka-spruce,49531.86985,20644.33597,10466.67834,31111.0143,NA,NA,NA
8389,49691,1995,57.940874,-135.475618,700,western hemlock,NA,133.2068104,NA,66.60340521,0.507,33.76792644,nonstocked,NA,6660.340521,3376.792644,10037.13317,NA,NA,NA
8390,49691,2007,57.940874,-135.475618,700,western hemlock,NA,166.3200306,NA,83.16001532,0.507,42.16212777,western-hemlock,NA,8316.001532,4216.212777,12532.21431,NA,NA,NA
8391,49691,2007,57.940874,-135.475618,700,Sitka spruce,1341.816399,3921.984403,670.9081993,1960.992201,0.5,980.4961007,sitka-spruce,67090.81993,196099.2201,98049.61007,294148.8302,-423.7436689,1995,2007
8392,49691,2007,57.940874,-135.475618,700,western hemlock,1026.516819,470.2548823,513.2584094,235.1274411,0.507,119.2096127,sitka-spruce,51325.84094,23512.74411,11920.96127,35433.70538,360.2242563,1995,2007
8393,49691,2018,57.940874,-135.475618,700,western hemlock,65.54498311,149.6284209,32.77249156,74.81421045,0.507,37.9308047,western-hemlock,3277.249156,7481.421045,3793.08047,11274.50151,-114.3375267,2007,2018
8394,49691,2018,57.940874,-135.475618,700,Sitka spruce,NA,63.00818532,NA,31.50409266,0.5,15.75204633,western-hemlock,NA,3150.409266,1575.204633,4725.613899,NA,NA,NA
8395,49691,2018,57.940874,-135.475618,700,Sitka spruce,1336.231321,4562.295268,668.1156604,2281.147634,0.5,1140.573817,sitka-spruce,66811.56604,228114.7634,114057.3817,342172.1451,4365.755897,2007,2018
8396,49691,2018,57.940874,-135.475618,700,western hemlock,1513.391348,118.7990826,756.695674,59.39954132,0.507,30.11556745,sitka-spruce,75669.5674,5939.954132,3011.556745,8951.510876,-2407.472228,2007,2018
8397,49698,2004,58.455932,-135.148305,2100,mountain hemlock,1.274374712,70.82211345,0.6371873559,35.41105672,0.478,16.92648511,mountain-hemlock,63.71873559,3541.105672,1692.648511,5233.754184,NA,NA,NA
8398,49698,2015,58.455932,-135.148305,2100,mountain hemlock,NA,102.0849945,NA,51.04249727,0.478,24.3983137,mountain-hemlock,NA,5104.249727,2439.83137,7544.081097,210.0297194,2004,2015
8399,49711,1995,58.192716,-135.949241,300,western hemlock,NA,105.0026637,NA,52.50133186,0.507,26.61817525,mountain-hemlock,NA,5250.133186,2661.817525,7911.950712,NA,NA,NA
8400,49711,1995,58.192716,-135.949241,300,mountain hemlock,NA,566.6306446,NA,283.3153223,0.478,135.4247241,mountain-hemlock,NA,28331.53223,13542.47241,41874.00463,NA,NA,NA
8401,49711,1995,58.192716,-135.949241,300,lodgepole pine,NA,6.86745976,NA,3.43372988,0.503,1.72716613,lodgepole-pine,NA,343.372988,172.716613,516.089601,NA,NA,NA
8402,49711,1995,58.192716,-135.949241,300,mountain hemlock,NA,8.635666649,NA,4.317833324,0.478,2.063924329,lodgepole-pine,NA,431.7833324,206.3924329,638.1757653,NA,NA,NA
8403,49711,2012,58.192716,-135.949241,300,mountain hemlock,196.348633,368.7037233,98.17431648,184.3518617,0.478,88.12018987,mountain-hemlock,9817.431648,18435.18617,8812.018987,27247.20515,-860.3999696,1995,2012
8404,49711,2012,58.192716,-135.949241,300,western hemlock,NA,53.64661549,NA,26.82330775,0.507,13.59941703,mountain-hemlock,NA,2682.330775,1359.941703,4042.272478,-227.6281314,1995,2012
8405,49711,2012,58.192716,-135.949241,300,lodgepole pine,12.99464344,5.670285718,6.497321719,2.835142859,0.503,1.426076858,lodgepole-pine,649.7321719,283.5142859,142.6076858,426.1219717,-5.292213487,1995,2012
8406,49711,2012,58.192716,-135.949241,300,western hemlock,NA,7.172870665,NA,3.586435332,0.507,1.818322714,lodgepole-pine,NA,358.6435332,181.8322714,540.4758046,NA,NA,NA
8407,49782,1999,60.725971,-145.868893,300,Sitka spruce,2.404003021,195.2811793,1.20200151,97.64058965,0.5,48.82029482,western-hemlock,120.200151,9764.058965,4882.029482,14646.08845,NA,NA,NA
