,dataset_name_sub,site_name,profile_name,elevation..m.,tree_Plot,tree_ELEV,geometry_profile,ISCN.1.1..2015.12.10.,dataset_name_soc,lat..dec..deg.,long..dec..deg.,datum..datum.,state..state_province.,country..country.,observation_date..YYYY.MM.DD.,layer_name,layer_top..cm.,layer_bot..cm.,hzn_desgn_other,hzn,hzn_desgn,layer_note,color,vegclass_local,soil_taxon,soil_series,bd_method,bd_samp..g.cm.3.,bd_tot..g.cm.3.,bd_whole..g.cm.3.,bd_other..g.cm.3.,bdNRCS_prep_code,cNRCS_prep_code,c_method,c_tot..percent.,oc..percent.,loi..percent.,n_tot..percent.,c_to_n..mass.ratio.,soc..g.cm.2.,soc_carbon_flag,soc_method,ph_method,ph_cacl,ph_h2o,ph_other,caco3..percent.,sand_tot_psa..percent.,silt_tot_psa..percent.,clay_tot_psa..percent.,wpg2_method,wpg2..percent.,cat_exch..cmol.H..kg.1.,al_dith..specified.by.al_fe_units.,al_ox..specified.by.al_fe_units.,al_other..specified.by.al_fe_units.,fe_dith..specified.by.al_fe_units.,fe_ox..specified.by.al_fe_units.,fe_other..specified.by.al_fe_units.,mn_dith..specified.by.al_fe_units.,mn_ox..specified.by.al_fe_units.,mn_other..specified.by.al_fe_units.,al_fe_units..extract_units.,al_fe_method,ca_al..specified.by.bc_units.,ca_ext..specified.by.bc_units.,k_ext..specified.by.bc_units.,mg_ext..specified.by.bc_units.,na_ext..specified.by.bc_units.,bc_units..extract_units.,bc_method,base_sum..specified.by.cec_h_units.,cec_sum..specified.by.cec_h_units.,ecec..specified.by.cec_h_units.,cec_h_units..extract_units.,bs..percent.,bs_sum..percent.,h_ext..specified.by.metal_ext_units.,zn_ext..specified.by.metal_ext_units.,metal_ext_units..extract_units.,metal_ext_method,p_bray..specified.by.p_units.,p_ox..specified.by.p_units.,p_meh..specified.by.p_units.,p_other..specified.by.p_units.,p_units..extract_units.,p_method,root_quant_size,root_weight..g.,X15n....,X13c....,X14c....,X14c_sigma....,X14c_age..BP.,X14c_age_sigma..BP.,fraction_modern,fraction_modern_sigma,textureClass,locator_parent_alias,DOS.hzn,foresttype,
245,Jorgensen_NPS,WRST_T10_03_2004,WRST_T10_03_2004,2,12347,30.48,c(541783.372623572,6623034.40181066),NA,ISCN No SOC stock computation,59.74309,-140.25664,WGS84,Alaska,United States,38171,WRST_T10_03_2004_4,0,4,NA,O,Oi,NA,NA,I.A.2.a.,NA,Humic dystrocryepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,O,NA,Oi,sitka-spruce
246,Jorgensen_NPS,WRST_T10_03_2004,WRST_T10_03_2004,2,12347,30.48,c(541783.372623572,6623034.40181066),NA,ISCN No SOC stock computation,59.74309,-140.25664,WGS84,Alaska,United States,38171,WRST_T10_03_2004_41,4,41,NA,B,Bw,NA,10YR2/1,I.A.2.a.,NA,Humic dystrocryepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,min,sitka-spruce
247,Jorgensen_NPS,WRST_T10_03_2004,WRST_T10_03_2004,2,12347,30.48,c(541783.372623572,6623034.40181066),NA,ISCN No SOC stock computation,59.74309,-140.25664,WGS84,Alaska,United States,38171,WRST_T10_03_2004_60,41,60,NA,C,C,NA,10YR3/1,I.A.2.a.,NA,Humic dystrocryepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,l,NA,min,sitka-spruce
248,Jorgensen_NPS,WRST_T10_03_2004,WRST_T10_03_2004,2,29096,30.48,c(541783.372623572,6623034.40181066),NA,ISCN No SOC stock computation,59.74309,-140.25664,WGS84,Alaska,United States,38171,WRST_T10_03_2004_4,0,4,NA,O,Oi,NA,NA,I.A.2.a.,NA,Humic dystrocryepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,O,NA,Oi,sitka-spruce
249,Jorgensen_NPS,WRST_T10_03_2004,WRST_T10_03_2004,2,29096,30.48,c(541783.372623572,6623034.40181066),NA,ISCN No SOC stock computation,59.74309,-140.25664,WGS84,Alaska,United States,38171,WRST_T10_03_2004_41,4,41,NA,B,Bw,NA,10YR2/1,I.A.2.a.,NA,Humic dystrocryepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,min,sitka-spruce
250,Jorgensen_NPS,WRST_T10_03_2004,WRST_T10_03_2004,2,29096,30.48,c(541783.372623572,6623034.40181066),NA,ISCN No SOC stock computation,59.74309,-140.25664,WGS84,Alaska,United States,38171,WRST_T10_03_2004_60,41,60,NA,C,C,NA,10YR3/1,I.A.2.a.,NA,Humic dystrocryepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,l,NA,min,sitka-spruce
251,Jorgensen_NPS,WRST_T10_03_2004,WRST_T10_03_2004,2,36841,30.48,c(541783.372623572,6623034.40181066),NA,ISCN No SOC stock computation,59.74309,-140.25664,WGS84,Alaska,United States,38171,WRST_T10_03_2004_4,0,4,NA,O,Oi,NA,NA,I.A.2.a.,NA,Humic dystrocryepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,O,NA,Oi,sitka-spruce
252,Jorgensen_NPS,WRST_T10_03_2004,WRST_T10_03_2004,2,36841,30.48,c(541783.372623572,6623034.40181066),NA,ISCN No SOC stock computation,59.74309,-140.25664,WGS84,Alaska,United States,38171,WRST_T10_03_2004_41,4,41,NA,B,Bw,NA,10YR2/1,I.A.2.a.,NA,Humic dystrocryepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,min,sitka-spruce
253,Jorgensen_NPS,WRST_T10_03_2004,WRST_T10_03_2004,2,36841,30.48,c(541783.372623572,6623034.40181066),NA,ISCN No SOC stock computation,59.74309,-140.25664,WGS84,Alaska,United States,38171,WRST_T10_03_2004_60,41,60,NA,C,C,NA,10YR3/1,I.A.2.a.,NA,Humic dystrocryepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,l,NA,min,sitka-spruce
254,Jorgensen_NPS,WRST_T10_03_2004,WRST_T10_03_2004,2,51561,30.48,c(541783.372623572,6623034.40181066),NA,ISCN No SOC stock computation,59.74309,-140.25664,WGS84,Alaska,United States,38171,WRST_T10_03_2004_4,0,4,NA,O,Oi,NA,NA,I.A.2.a.,NA,Humic dystrocryepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,O,NA,Oi,sitka-spruce
255,Jorgensen_NPS,WRST_T10_03_2004,WRST_T10_03_2004,2,51561,30.48,c(541783.372623572,6623034.40181066),NA,ISCN No SOC stock computation,59.74309,-140.25664,WGS84,Alaska,United States,38171,WRST_T10_03_2004_41,4,41,NA,B,Bw,NA,10YR2/1,I.A.2.a.,NA,Humic dystrocryepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,min,sitka-spruce
256,Jorgensen_NPS,WRST_T10_03_2004,WRST_T10_03_2004,2,51561,30.48,c(541783.372623572,6623034.40181066),NA,ISCN No SOC stock computation,59.74309,-140.25664,WGS84,Alaska,United States,38171,WRST_T10_03_2004_60,41,60,NA,C,C,NA,10YR3/1,I.A.2.a.,NA,Humic dystrocryepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,l,NA,min,sitka-spruce
257,Jorgensen_NPS,WRST_T10_04_2004,WRST_T10_04_2004,23,12347,30.48,c(541839.991973012,6623048.40152146),NA,ISCN No SOC stock computation,59.74321,-140.25563,WGS84,Alaska,United States,38171,WRST_T10_04_2004_7,0,7,NA,O,Oi,NA,NA,II.B.1.d.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oi,NA,Oi,sitka-spruce
258,Jorgensen_NPS,WRST_T10_04_2004,WRST_T10_04_2004,23,12347,30.48,c(541839.991973012,6623048.40152146),NA,ISCN No SOC stock computation,59.74321,-140.25563,WGS84,Alaska,United States,38171,WRST_T10_04_2004_27,7,27,NA,O,Oe,NA,NA,II.B.1.d.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oe,NA,Oe,sitka-spruce
259,Jorgensen_NPS,WRST_T10_04_2004,WRST_T10_04_2004,23,12347,30.48,c(541839.991973012,6623048.40152146),NA,ISCN No SOC stock computation,59.74321,-140.25563,WGS84,Alaska,United States,38171,WRST_T10_04_2004_61,27,61,NA,C,C,NA,GI5/N,II.B.1.d.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,min,sitka-spruce
260,Jorgensen_NPS,WRST_T10_04_2004,WRST_T10_04_2004,23,29096,30.48,c(541839.991973012,6623048.40152146),NA,ISCN No SOC stock computation,59.74321,-140.25563,WGS84,Alaska,United States,38171,WRST_T10_04_2004_7,0,7,NA,O,Oi,NA,NA,II.B.1.d.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oi,NA,Oi,sitka-spruce
261,Jorgensen_NPS,WRST_T10_04_2004,WRST_T10_04_2004,23,29096,30.48,c(541839.991973012,6623048.40152146),NA,ISCN No SOC stock computation,59.74321,-140.25563,WGS84,Alaska,United States,38171,WRST_T10_04_2004_27,7,27,NA,O,Oe,NA,NA,II.B.1.d.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oe,NA,Oe,sitka-spruce
262,Jorgensen_NPS,WRST_T10_04_2004,WRST_T10_04_2004,23,29096,30.48,c(541839.991973012,6623048.40152146),NA,ISCN No SOC stock computation,59.74321,-140.25563,WGS84,Alaska,United States,38171,WRST_T10_04_2004_61,27,61,NA,C,C,NA,GI5/N,II.B.1.d.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,min,sitka-spruce
263,Jorgensen_NPS,WRST_T10_04_2004,WRST_T10_04_2004,23,36841,30.48,c(541839.991973012,6623048.40152146),NA,ISCN No SOC stock computation,59.74321,-140.25563,WGS84,Alaska,United States,38171,WRST_T10_04_2004_7,0,7,NA,O,Oi,NA,NA,II.B.1.d.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oi,NA,Oi,sitka-spruce
264,Jorgensen_NPS,WRST_T10_04_2004,WRST_T10_04_2004,23,36841,30.48,c(541839.991973012,6623048.40152146),NA,ISCN No SOC stock computation,59.74321,-140.25563,WGS84,Alaska,United States,38171,WRST_T10_04_2004_27,7,27,NA,O,Oe,NA,NA,II.B.1.d.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oe,NA,Oe,sitka-spruce
265,Jorgensen_NPS,WRST_T10_04_2004,WRST_T10_04_2004,23,36841,30.48,c(541839.991973012,6623048.40152146),NA,ISCN No SOC stock computation,59.74321,-140.25563,WGS84,Alaska,United States,38171,WRST_T10_04_2004_61,27,61,NA,C,C,NA,GI5/N,II.B.1.d.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,min,sitka-spruce
266,Jorgensen_NPS,WRST_T10_04_2004,WRST_T10_04_2004,23,51561,30.48,c(541839.991973012,6623048.40152146),NA,ISCN No SOC stock computation,59.74321,-140.25563,WGS84,Alaska,United States,38171,WRST_T10_04_2004_7,0,7,NA,O,Oi,NA,NA,II.B.1.d.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oi,NA,Oi,sitka-spruce
267,Jorgensen_NPS,WRST_T10_04_2004,WRST_T10_04_2004,23,51561,30.48,c(541839.991973012,6623048.40152146),NA,ISCN No SOC stock computation,59.74321,-140.25563,WGS84,Alaska,United States,38171,WRST_T10_04_2004_27,7,27,NA,O,Oe,NA,NA,II.B.1.d.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oe,NA,Oe,sitka-spruce
268,Jorgensen_NPS,WRST_T10_04_2004,WRST_T10_04_2004,23,51561,30.48,c(541839.991973012,6623048.40152146),NA,ISCN No SOC stock computation,59.74321,-140.25563,WGS84,Alaska,United States,38171,WRST_T10_04_2004_61,27,61,NA,C,C,NA,GI5/N,II.B.1.d.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,min,sitka-spruce
269,Jorgensen_NPS,WRST_T10_05_2004,WRST_T10_05_2004,19,12347,30.48,c(542057.660963504,6622888.24633649),NA,ISCN No SOC stock computation,59.74175,-140.25179,WGS84,Alaska,United States,38171,WRST_T10_05_2004_10,0,10,NA,O,Oi,NA,NA,II.C.2.e.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oi,NA,Oi,sitka-spruce
270,Jorgensen_NPS,WRST_T10_05_2004,WRST_T10_05_2004,19,12347,30.48,c(542057.660963504,6622888.24633649),NA,ISCN No SOC stock computation,59.74175,-140.25179,WGS84,Alaska,United States,38171,WRST_T10_05_2004_26,10,26,NA,O,Oi,NA,NA,II.C.2.e.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oi,NA,Oi,sitka-spruce
271,Jorgensen_NPS,WRST_T10_05_2004,WRST_T10_05_2004,19,12347,30.48,c(542057.660963504,6622888.24633649),NA,ISCN No SOC stock computation,59.74175,-140.25179,WGS84,Alaska,United States,38171,WRST_T10_05_2004_36,26,36,NA,O,Oa,NA,NA,II.C.2.e.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oe,NA,Oe,sitka-spruce
272,Jorgensen_NPS,WRST_T10_05_2004,WRST_T10_05_2004,19,12347,30.48,c(542057.660963504,6622888.24633649),NA,ISCN No SOC stock computation,59.74175,-140.25179,WGS84,Alaska,United States,38171,WRST_T10_05_2004_72,36,72,NA,C,C,NA,GI4/N,II.C.2.e.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,si,NA,min,sitka-spruce
273,Jorgensen_NPS,WRST_T10_05_2004,WRST_T10_05_2004,19,12347,30.48,c(542057.660963504,6622888.24633649),NA,ISCN No SOC stock computation,59.74175,-140.25179,WGS84,Alaska,United States,38171,WRST_T10_05_2004_74,72,74,NA,O,O,NA,NA,II.C.2.e.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oa,NA,NA,sitka-spruce
274,Jorgensen_NPS,WRST_T10_05_2004,WRST_T10_05_2004,19,29096,30.48,c(542057.660963504,6622888.24633649),NA,ISCN No SOC stock computation,59.74175,-140.25179,WGS84,Alaska,United States,38171,WRST_T10_05_2004_10,0,10,NA,O,Oi,NA,NA,II.C.2.e.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oi,NA,Oi,sitka-spruce
275,Jorgensen_NPS,WRST_T10_05_2004,WRST_T10_05_2004,19,29096,30.48,c(542057.660963504,6622888.24633649),NA,ISCN No SOC stock computation,59.74175,-140.25179,WGS84,Alaska,United States,38171,WRST_T10_05_2004_26,10,26,NA,O,Oi,NA,NA,II.C.2.e.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oi,NA,Oi,sitka-spruce
276,Jorgensen_NPS,WRST_T10_05_2004,WRST_T10_05_2004,19,29096,30.48,c(542057.660963504,6622888.24633649),NA,ISCN No SOC stock computation,59.74175,-140.25179,WGS84,Alaska,United States,38171,WRST_T10_05_2004_36,26,36,NA,O,Oa,NA,NA,II.C.2.e.,NA,Histic Cryaquepts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no_soc [no c or bd],no fill,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Oe,NA,Oe,sitka-spruce
