,Plot,Yr,dwdC.tacre,dwdC.gm2,dwdC.Mgha,AGunderstoryC.tacre,BGunderstoryC.tacre,AGunderstoryC.gm2,BGunderstoryC.gm2,AGunderstoryC.Mgha,BGunderstoryC.Mgha,litterC.tacre,litterC.gm2,litterC.Mgha,foresttype
1,26,1998,11.715347,2626.229337,26.26229337,0.929509,0.103279,208.3680325,23.15205343,2.083680325,0.2315205343,21.788777,4884.39014,48.8439014,mountain-hemlock
2,26,2005,22.193741,4975.17092,49.7517092,1.114379,0.12382,249.8103404,27.7567294,2.498103404,0.277567294,16.776723,3760.837995,37.60837995,mountain-hemlock
3,26,2016,22.126059,4959.998646,49.59998646,1.110794,0.123422,249.006691,27.66750974,2.49006691,0.2766750974,16.776723,3760.837995,37.60837995,mountain-hemlock
4,33,2012,1.47895825,331.5380709,3.315380709,2.4753115,0.275035,554.890579,61.65459595,5.54890579,0.6165459595,8.9237245,2000.431321,20.00431321,lodgepole-pine
5,69,2009,7.218501,1618.171369,16.18171369,1.006505,0.111834,225.6282259,25.06982778,2.256282259,0.2506982778,12.780986,2865.113632,28.65113632,alaska-yellow-cedar
6,69,2020,6.879925,1542.272787,15.42272787,1.014378,0.112709,227.3931163,25.26597653,2.273931163,0.2526597653,13.098264,2936.237841,29.36237841,alaska-yellow-cedar
7,74,1999,0.6715312875,150.5371687,1.505371687,0.199328736,0.02214771,44.68352275,4.964852151,0.4468352275,0.04964852151,2.645588595,593.0615953,5.930615953,sitka-spruce
8,74,2012,1.3562545,304.0315713,3.040315713,0.284344,0.03159375,63.74139448,7.082370938,0.6374139448,0.07082370938,4.725876,1059.399623,10.59399623,sitka-spruce
9,139,1995,8.153629,1827.799013,18.27799013,1.032879,0.114764,231.5404854,25.72664588,2.315404854,0.2572664588,27.491852,6162.848463,61.62848463,western-hemlock
10,139,2010,13.158283,2949.6923,29.496923,0.930757,0.103417,208.6477967,23.18298889,2.086477967,0.2318298889,10.76934,2414.162948,24.14162948,western-hemlock
11,171,1997,1.081263,242.3867267,2.423867267,1.608118,0.17868,360.4918121,40.0546956,3.604918121,0.400546956,23.523352,5273.229818,52.73229818,western-hemlock
12,171,2009,2.001716837,448.7248633,4.487248633,1.330527549,0.1478359739,298.2643607,33.14039027,2.982643607,0.3314039027,11.51351936,2580.985635,25.80985635,western-hemlock
13,171,2020,2.154831689,483.0486198,4.830486198,1.307994159,0.1453324741,293.2130506,32.57918072,2.932130506,0.3257918072,11.55149326,2589.498245,25.89498245,western-hemlock
14,229,1998,4.6783795,1048.752333,10.48752333,1.14534525,0.12726025,256.7520447,28.52793024,2.567520447,0.2852793024,20.3631045,4564.797136,45.64797136,mountain-hemlock
15,229,2004,8.59646325,1927.069167,19.27069167,1.01274775,0.1125275,227.0276631,25.22528968,2.270276631,0.2522528968,13.809831,3095.749815,30.95749815,mountain-hemlock
16,231,1998,12.34636,2767.683521,27.67683521,0.943882,0.104876,211.5900279,23.51005292,2.115900279,0.2351005292,24.324487,5452.820251,54.52820251,western-redcedar
17,239,1996,7.163995331,1605.952833,16.05952833,0.8130814596,0.0903422952,182.2684708,20.25203231,1.822684708,0.2025203231,21.67902234,4859.786437,48.59786437,western-hemlock
18,239,2009,16.73576195,3751.655755,37.51655755,0.7633662809,0.08481815026,171.1238192,19.01368474,1.711238192,0.1901368474,9.501578135,2129.968771,21.29968771,western-hemlock
19,239,2020,10.02864694,2248.121786,22.48121786,0.5959904628,0.06622086898,133.6031821,14.8447322,1.336031821,0.148447322,7.424162645,1664.27454,16.6427454,western-hemlock
20,256,1996,0.9363760193,209.9074122,2.099074122,0.3707690894,0.0411964948,83.11530677,9.235018239,0.8311530677,0.09235018239,6.435284514,1442.59773,14.4259773,alaska-yellow-cedar
21,256,2011,1.904964383,427.0358658,4.270358658,1.601924243,0.1779917162,359.1033576,39.90040301,3.591033576,0.3990040301,8.729408888,1956.871591,19.56871591,alaska-yellow-cedar
22,326,1998,10.564137,2368.162591,23.68162591,0.976275,0.108475,218.8515668,24.31684075,2.188515668,0.2431684075,30.095686,6746.549931,67.46549931,western-hemlock
23,326,2004,17.973565,4029.134066,40.29134066,0.869689,0.096632,194.9581831,21.66199544,1.949581831,0.2166199544,13.817434,3097.45418,30.9745418,western-hemlock
24,326,2015,20.384798,4569.660168,45.69660168,0.930458,0.103384,208.5807699,23.17559128,2.085807699,0.2317559128,14.792191,3315.965456,33.15965456,western-hemlock
25,362,2005,1.805073,404.6432144,4.046432144,1.262806,0.140312,283.083221,31.45374104,2.83083221,0.3145374104,13.953351,3127.922694,31.27922694,mountain-hemlock
26,362,2016,1.989776,446.0480859,4.460480859,1.242737,0.138082,278.5843533,30.95384194,2.785843533,0.3095384194,14.032983,3145.773799,31.45773799,mountain-hemlock
27,440,1996,9.577327,2146.949394,21.46949394,0.960688,0.106743,215.357429,23.92857831,2.15357429,0.2392857831,22.251741,4988.17278,49.8817278,alaska-yellow-cedar
28,440,2011,20.519114,4599.769785,45.99769785,1.030293,0.114477,230.9607818,25.66230909,2.309607818,0.2566230909,11.40864,2557.474829,25.57474829,alaska-yellow-cedar
29,452,1996,4.942526,1107.966053,11.07966053,1.151695,0.127966,258.1754682,28.68613822,2.581754682,0.2868613822,28.835289,6464.006735,64.64006735,western-redcedar
30,452,2008,8.629675,1934.514245,19.34514245,1.020263,0.113363,228.7123567,25.41258371,2.287123567,0.2541258371,13.024185,2919.631551,29.19631551,western-redcedar
31,452,2019,8.380156,1878.579571,18.78579571,1.026774,0.114086,230.1719276,25.57465862,2.301719276,0.2557465862,13.038726,2922.891207,29.22891207,western-redcedar
32,469,1998,0.96687432,216.7442163,2.167442163,0.33353937,0.03705993,74.76952057,8.307724508,0.7476952057,0.08307724508,7.70300064,1726.781653,17.26781653,western-hemlock
33,469,2012,12.350785,2768.675473,27.68675473,0.92155,0.102394,206.5838635,22.95366298,2.065838635,0.2295366298,14.056055,3150.945849,31.50945849,western-hemlock
34,561,1997,1.53899,344.9953883,3.449953883,1.295985,0.143998,290.5209575,32.28003166,2.905209575,0.3228003166,21.190683,4750.315408,47.50315408,mountain-hemlock
35,561,2007,1.95791,438.9046847,4.389046847,1.24588,0.138431,279.2889196,31.03207727,2.792889196,0.3103207727,11.728586,2629.197124,26.29197124,mountain-hemlock
36,561,2018,2.801895,628.1008022,6.281008022,1.174863,0.13054,263.3690387,29.2631518,2.633690387,0.292631518,12.407564,2781.403622,27.81403622,mountain-hemlock
37,564,1997,2.871856,643.7839595,6.437839595,1.775779,0.197309,398.0763784,44.23075853,3.980763784,0.4423075853,9.198551,2062.039178,20.62039178,western-hemlock
38,613,2017,3.510116751,786.862872,7.86862872,0.1890468463,0.02100518147,42.37863153,4.70873153,0.4237863153,0.0470873153,3.281090445,735.5220451,7.355220451,sitka-spruce
39,654,1997,3.785518,848.5995701,8.485995701,1.54017,0.17113,345.2599089,38.3622121,3.452599089,0.383622121,9.294781,2083.611057,20.83611057,western-hemlock
40,654,2005,4.833166,1083.450822,10.83450822,1.28835,0.14315,288.8094195,32.0899355,2.888094195,0.320899355,15.619027,3501.317283,35.01317283,western-hemlock
41,654,2016,9.481453,2125.457319,21.25457319,1.024369,0.113819,229.6327987,25.51480523,2.296327987,0.2551480523,14.000689,3138.534453,31.38534453,western-hemlock
42,677,1999,6.825915,1530.165366,15.30165366,1.076328,0.119592,241.2804478,26.80893864,2.412804478,0.2680893864,20.191402,4526.306586,45.26306586,sitka-spruce
43,677,2012,12.713116,2849.899214,28.49899214,0.938399,0.104267,210.3609038,23.37353339,2.103609038,0.2337353339,15.095929,3384.054404,33.84054404,sitka-spruce
44,719,1995,5.20261067,1166.269234,11.66269234,1.33247042,0.148052445,298.6998941,33.1889166,2.986998941,0.331889166,20.25719403,4541.055186,45.41055186,sitka-spruce
45,719,2009,13.21758547,2962.986136,29.62986136,1.201450043,0.1334944872,269.3290562,29.92545919,2.693290562,0.2992545919,9.454534122,2119.422914,21.19422914,sitka-spruce
46,719,2020,12.1683939,2727.78886,27.2778886,1.005729259,0.1117478451,225.4543281,25.05051444,2.254543281,0.2505051444,8.667706915,1943.039859,19.43039859,sitka-spruce
47,764,1998,6.142698,1377.008611,13.77008611,1.033156,0.114795,231.6025805,25.73359515,2.316025805,0.2573359515,21.509757,4821.842227,48.21842227,alaska-yellow-cedar
48,764,2013,6.702445,1502.487096,15.02487096,1.018515,0.113168,228.3205076,25.36887056,2.283205076,0.2536887056,11.359892,2546.54699,25.4654699,alaska-yellow-cedar
49,805,2005,3.933074358,881.6772789,8.816772789,1.077382215,0.1197090269,241.5167711,26.83517255,2.415167711,0.2683517255,10.50532983,2354.979788,23.54979788,alaska-yellow-cedar
50,832,2007,2.302230162,516.0909355,5.160909355,1.444937479,0.1605483532,323.9116347,35.99012433,3.239116347,0.3599012433,6.583991733,1475.933427,14.75933427,western-hemlock
51,832,2018,2.041893332,457.7312282,4.577312282,1.935608202,0.215067578,433.9052906,48.21169896,4.339052906,0.4821169896,7.33967825,1645.335673,16.45335673,western-hemlock
52,848,2005,1.587043,355.7674293,3.557674293,0.2571455,0.02857175,57.64430674,6.404929198,0.5764430674,0.06404929198,3.46285,776.2670845,7.762670845,mountain-hemlock
53,940,1995,3.406575,763.6519178,7.636519178,0.8141325,0.090459,182.5040825,20.27819403,1.825040825,0.2027819403,15.96502875,3578.880495,35.78880495,mountain-hemlock
54,940,2008,8.519364,1909.785828,19.09785828,0.979788,0.108865,219.639076,24.40426705,2.19639076,0.2440426705,9.876595,2214.036301,22.14036301,mountain-hemlock
55,940,2019,8.107912,1817.550633,18.17550633,0.987598,0.109733,221.3898437,24.59884661,2.213898437,0.2459884661,9.834934,2204.697155,22.04697155,mountain-hemlock
56,942,2019,6.253891283,1401.934809,14.01934809,0.9087354077,0.1009704124,203.7112163,22.63453734,2.037112163,0.2263453734,12.56686363,2817.113821,28.17113821,western-hemlock
57,973,1997,9.747096,2185.00651,21.8500651,0.95793,0.106437,214.7391681,23.85998229,2.147391681,0.2385998229,21.314963,4778.175256,47.78175256,mountain-hemlock
58,994,1997,6.31127975,1414.799582,14.14799582,1.15561625,0.12840225,259.0544948,28.78393238,2.590544948,0.2878393238,23.652224,5302.119054,53.02119054,western-hemlock
59,994,2005,10.49102,2351.771953,23.51771953,0.978045,0.108672,219.2483477,24.36100224,2.192483477,0.2436100224,13.750089,3082.357451,30.82357451,western-hemlock
60,994,2016,12.488227,2799.485847,27.99485847,0.941514,0.104613,211.0591934,23.45109621,2.110591934,0.2345109621,13.71399,3074.265138,30.74265138,western-hemlock
61,1030,1997,2.16149025,484.5412693,4.845412693,0.53603775,0.05955975,120.1635824,13.35150916,1.201635824,0.1335150916,11.0053155,2467.061576,24.67061576,lodgepole-pine
62,1030,2010,3.938221,882.8310016,8.828310016,0.5691,0.063233,127.575147,14.17494161,1.27575147,0.1417494161,11.36115,2546.828996,25.46828996,lodgepole-pine
63,1031,1997,3.350386,751.0560296,7.510560296,1.141073,0.126786,255.7943344,28.42161762,2.557943344,0.2842161762,20.362203,4564.595047,45.64595047,alaska-yellow-cedar
64,1031,2004,7.084432,1588.117121,15.88117121,1.010065,0.112229,226.4262711,25.15837493,2.264262711,0.2515837493,13.070077,2929.919161,29.29919161,alaska-yellow-cedar
65,1031,2015,7.673551,1720.179928,17.20179928,1.084929,0.1205475,243.2085339,27.02313308,2.432085339,0.2702313308,13.7564095,3083.774318,30.83774318,alaska-yellow-cedar
66,1037,1996,3.39092,760.1425364,7.601425364,1.339475,0.148831,300.2701108,33.36344527,3.002701108,0.3336344527,11.727694,2628.997164,26.28997164,sitka-spruce
67,1060,1998,2.442356876,547.503141,5.47503141,0.4134796218,0.0459423069,92.68972682,10.29888694,0.9268972682,0.1029888694,10.37045227,2324.744285,23.24744285,western-redcedar
68,1060,2011,2.68186375,601.1933968,6.011933968,1.2855975,0.142844,288.1923916,32.02133948,2.881923916,0.3202133948,8.4826125,1901.547244,19.01547244,western-redcedar
69,1088,1996,5.98345,1341.309987,13.41309987,1.03761,0.11529,232.6010337,25.8445593,2.326010337,0.258445593,21.321938,4779.738841,47.79738841,alaska-yellow-cedar
70,1088,2009,10.976709,2460.648857,24.60648857,0.939475,0.104386,210.6021108,23.40020962,2.106021108,0.2340020962,10.059986,2255.147062,22.55147062,alaska-yellow-cedar
71,1088,2020,10.576977,2371.040934,23.71040934,0.945198,0.105022,211.8850357,23.54278174,2.118850357,0.2354278174,9.924625,2224.803186,22.24803186,alaska-yellow-cedar
72,1147,2007,6.9965805,1568.423451,15.68423451,1.10541825,0.1228245,247.8016091,27.53356817,2.478016091,0.2753356817,11.596413,2599.567902,25.99567902,western-hemlock
73,1147,2018,10.1469495,2274.641669,22.74641669,0.99473875,0.11052675,222.9905856,24.77678155,2.229905856,0.2477678155,10.9668005,2458.427668,24.58427668,western-hemlock
74,1171,1998,6.24033,1398.894776,13.98894776,1.15679525,0.1285325,259.3187912,28.81313053,2.593187912,0.2881313053,21.88417625,4905.77579,49.0577579,western-redcedar
75,1171,2010,10.219733,2290.957547,22.90957547,0.983382,0.109265,220.4447429,24.49393505,2.204447429,0.2449393505,13.648813,3059.65441,30.5965441,western-redcedar
76,1176,1998,3.826787,857.8508418,8.578508418,1.116417,0.124046,250.2671989,27.80739182,2.502671989,0.2780739182,20.886147,4682.047573,46.82047573,alaska-yellow-cedar
77,1201,1996,3.174958,711.7303349,7.117303349,1.151089,0.127899,258.0396211,28.67111883,2.580396211,0.2867111883,20.819222,4667.044996,46.67044996,mountain-hemlock
78,1201,2007,3.874302,868.5022793,8.685022793,1.114292,0.12381,249.7908376,27.7544877,2.497908376,0.277544877,11.394488,2554.302375,25.54302375,mountain-hemlock
79,1201,2018,3.627769,813.2369767,8.132369767,1.126313,0.125146,252.4855852,28.05397882,2.524855852,0.2805397882,11.506636,2579.442592,25.79442592,mountain-hemlock
80,1219,1998,7.306887,1637.984859,16.37984859,0.745251,0.082806,167.0629167,18.56262102,1.670629167,0.1856262102,19.776684,4433.339252,44.33339252,sitka-spruce
81,1219,2013,17.667993,3960.633991,39.60633991,0.872953,0.096995,195.689874,21.74336915,1.95689874,0.2174336915,13.033707,2921.766098,29.21766098,sitka-spruce
82,1277,1997,7.660173,1717.180981,17.17180981,1.121012,0.124557,251.29726,27.92194269,2.5129726,0.2792194269,9.225336,2068.043571,20.68043571,western-hemlock
83,1277,2008,17.98145275,4030.902263,40.30902263,0.9191735,0.10213025,206.0511235,22.89453814,2.060511235,0.2289453814,14.4482845,3238.871936,32.38871936,western-hemlock
84,1277,2019,23.11375925,5181.411411,51.81411411,1.01781475,0.1130905,228.1635325,25.35149739,2.281635325,0.2535149739,14.929041,3346.643121,33.46643121,western-hemlock
85,1382,1995,1.18529341,265.7072236,2.657072236,1.42404113,0.1582265054,319.2273001,35.46963572,3.192273001,0.3546963572,21.40768016,4798.959661,47.98959661,mountain-hemlock
86,1382,2004,1.65497775,370.9963622,3.709963622,1.4076285,0.15640325,315.5480808,35.06091655,3.155480808,0.3506091655,9.271826,2078.465234,20.78465234,mountain-hemlock
87,1382,2015,1.6983005,380.7080231,3.807080231,1.41012575,0.1566805,316.1078894,35.12306769,3.161078894,0.3512306769,9.3477505,2095.48523,20.9548523,mountain-hemlock
88,1397,2006,0.67066,150.3418522,1.503418522,1.564958,0.173884,350.8166349,38.97957628,3.508166349,0.3897957628,10.946118,2453.791272,24.53791272,mountain-hemlock
89,1397,2017,0.557759,125.032835,1.25032835,1.596431,0.177381,357.8719373,39.76349877,3.578719373,0.3976349877,10.913105,2446.390748,24.46390748,mountain-hemlock
90,1459,1997,5.68747,1274.96015,12.7496015,1.117489,0.124165,250.5075091,27.83406805,2.505075091,0.2783406805,24.228897,5431.39184,54.3139184,western-hemlock
91,1472,2016,1.932107,433.1204262,4.331204262,1.256206,0.139578,281.603699,31.28920026,2.81603699,0.3128920026,9.710187,2176.73262,21.7673262,mountain-hemlock
92,1491,1995,7.358473,1649.548892,16.49548892,1.060442,0.117827,237.7192831,26.41327859,2.377192831,0.2641327859,18.774976,4208.78637,42.0878637,western-hemlock
93,1491,2011,14.00556847,3139.628285,31.39628285,0.9734961112,0.1081665679,218.2286232,24.24769953,2.182286232,0.2424769953,11.53346399,2585.456623,25.85456623,western-hemlock
94,1508,1996,5.104672,1144.314322,11.44314322,1.071619,0.119069,240.2248312,26.69169773,2.402248312,0.2669169773,13.159527,2949.971168,29.49971168,mountain-hemlock
95,1508,2006,8.414968,1886.383377,18.86383377,0.98257,0.109174,220.2627169,24.47353558,2.202627169,0.2447353558,11.10797,2490.073635,24.90073635,mountain-hemlock
96,1508,2017,9.602667,2152.629861,21.52629861,0.961047,0.106783,215.437906,23.93754511,2.15437906,0.2393754511,11.499051,2577.742263,25.77742263,mountain-hemlock
97,1543,1998,2.924603,655.6082545,6.556082545,1.16669,0.129632,261.5368973,29.05960544,2.615368973,0.2905960544,20.718542,4644.47556,46.4447556,alaska-yellow-cedar
98,1543,2009,5.086055,1140.140949,11.40140949,1.065823,0.118425,238.9255419,26.54733225,2.389255419,0.2654733225,11.837479,2653.607667,26.53607667,alaska-yellow-cedar
99,1543,2020,4.919888,1102.891293,11.02891293,1.071573,0.119064,240.2145194,26.69057688,2.402145194,0.2669057688,11.718693,2626.97941,26.2697941,alaska-yellow-cedar
100,1554,1995,1.8389145,412.2294635,4.122294635,1.01136825,0.112374,226.7184206,25.19087958,2.267184206,0.2519087958,15.7033845,3520.227703,35.20227703,western-hemlock
101,1554,2004,4.45484925,998.6435564,9.986435564,0.8331525,0.0925725,186.7677959,20.75197733,1.867677959,0.2075197733,9.203964,2063.25261,20.6325261,western-hemlock
102,1554,2015,5.12399475,1148.645903,11.48645903,0.8072205,0.089691,180.9546195,20.10603147,1.809546195,0.2010603147,9.05420025,2029.68007,20.2968007,western-hemlock
103,1574,1997,3.078715,690.1555416,6.901555416,1.551877,0.172431,347.8842671,38.65385727,3.478842671,0.3865385727,9.395212,2106.124674,21.06124674,sitka-spruce
104,1574,2013,6.616853,1483.299937,14.83299937,1.114408,0.123823,249.8168414,27.75740191,2.498168414,0.2775740191,13.533654,3033.839217,30.33839217,sitka-spruce
105,1576,2009,1.434564249,321.5862676,3.215862676,0.2128957661,0.02365513138,47.72484389,5.302770801,0.4772484389,0.05302770801,1.457737506,326.7810167,3.267810167,red-alder
106,1576,2020,0.1012705976,22.70182986,0.2270182986,0.4232995245,0.04703321112,94.89105441,10.54343494,0.9489105441,0.1054343494,0.990268123,221.9884051,2.219884051,red-alder
107,1604,2001,4.701956,1054.037477,10.54037477,1.086028,0.12067,243.4548968,27.0505939,2.434548968,0.270505939,16.687925,3740.932147,37.40932147,mountain-hemlock
108,1604,2012,7.825436,1754.227988,17.54227988,0.99501,0.110557,223.0513917,24.78356269,2.230513917,0.2478356269,13.688926,3068.646541,30.68646541,mountain-hemlock
109,1681,1998,0.809439,181.4519406,1.814519406,1.652097,0.183566,370.3505845,41.14999022,3.703505845,0.4114999022,5.446985,1221.050627,12.21050627,cottonwood
110,1681,2004,1.9601,439.395617,4.39395617,1.359638,0.151071,304.7900505,33.86558607,3.047900505,0.3386558607,7.817568,1752.464219,17.52464219,cottonwood
111,1681,2015,3.241768,726.7071326,7.267071326,1.219534,0.135504,273.3829368,30.37593168,2.733829368,0.3037593168,7.601216,1703.964591,17.03964591,cottonwood
112,1742,1998,8.51203,1908.141765,19.08141765,1.023545,0.113727,229.4480827,25.49418159,2.294480827,0.2549418159,24.033942,5387.688778,53.87688778,western-redcedar
113,1742,2007,14.569374,3266.01657,32.6601657,0.910574,0.101175,204.1233736,22.68039975,2.041233736,0.2268039975,14.083731,3157.149978,31.57149978,western-redcedar
114,1742,2018,16.148578,3620.02673,36.2002673,0.890319,0.098924,199.5828102,22.17579308,1.995828102,0.2217579308,14.271554,3199.25426,31.9925426,western-redcedar
115,1773,1996,8.202432,1838.739181,18.38739181,1.031521,0.114613,231.2360626,25.69279621,2.312360626,0.2569279621,29.673359,6651.876887,66.51876887,western-hemlock
116,1798,1995,14.214475,3186.458861,31.86458861,0.916194,0.101799,205.383209,22.82028183,2.05383209,0.2282028183,20.572033,4611.632638,46.11632638,western-hemlock
117,1798,2012,31.618987,7088.028316,70.88028316,1.442045,0.160227,323.2632277,35.91808659,3.232632277,0.3591808659,13.005728,2915.494046,29.15494046,western-hemlock
118,1818,2016,30.065238,6739.724402,67.39724402,1.372302,0.152478,307.6289393,34.18099326,3.076289393,0.3418099326,14.991416,3360.625725,33.60625725,western-hemlock
119,1838,1997,11.084285,2484.764168,24.84764168,0.966199,0.107355,216.5928298,24.06577035,2.165928298,0.2406577035,25.503872,5717.202986,57.17202986,western-hemlock
120,1838,2011,27.200345,6097.501339,60.97501339,1.241478,0.137942,278.3021233,30.92245814,2.783021233,0.3092245814,16.306568,3655.443349,36.55443349,western-hemlock
121,1857,1996,1.212194438,271.7376272,2.717376272,0.345491461,0.038387972,77.44882081,8.605431683,0.7744882081,0.08605431683,3.520731172,789.2423068,7.892423068,western-hemlock
122,1857,2013,3.336437063,747.9290964,7.479290964,0.6535568827,0.0726173019,146.5078464,16.27862057,1.465078464,0.1627862057,7.163489217,1605.839378,16.05839378,western-hemlock
123,1893,2001,2.0357365,456.3510512,4.563510512,0.5717485,0.0635275,128.1688612,14.24095968,1.281688612,0.1424095968,6.74676,1512.421189,15.12421189,mountain-hemlock
124,2013,1998,2.1946075,491.9651633,4.919651633,0.9205425,0.10228225,206.3580122,22.92861198,2.063580122,0.2292861198,17.01130525,3813.424298,38.13424298,alaska-yellow-cedar
125,2013,2010,0.9760815,218.8081899,2.188081899,0.74930325,0.08325575,167.9713096,18.66344148,1.679713096,0.1866344148,4.52719475,1014.861247,10.14861247,alaska-yellow-cedar
126,2026,1999,3.149887177,706.1102084,7.061102084,1.225097647,0.1361216375,274.6301394,30.51438748,2.746301394,0.3051438748,22.55019508,5055.07723,50.5507723,western-hemlock
127,2026,2009,4.754378,1065.788916,10.65788916,1.162414,0.129157,260.5783464,28.95312469,2.605783464,0.2895312469,14.048927,3149.347966,31.49347966,western-hemlock
128,2026,2020,6.202905858,1390.505406,13.90505406,0.9695892748,0.1077325433,217.3528277,24.15040424,2.173528277,0.2415040424,11.9222933,2672.62049,26.7262049,western-hemlock
129,2030,1999,2.442664,547.5719889,5.475719889,1.415609,0.15729,317.3370695,35.2596993,3.173370695,0.352596993,14.049144,3149.39661,31.4939661,sitka-spruce
130,2030,2007,4.833762,1083.584428,10.83584428,1.176534,0.130726,263.7436268,29.30484742,2.637436268,0.2930484742,14.046618,3148.830357,31.48830357,sitka-spruce
131,2030,2018,6.389362,1432.30328,14.3230328,1.098369,0.122041,246.2213787,27.35793097,2.462213787,0.2735793097,13.874275,3110.196227,31.10196227,sitka-spruce
132,2146,1997,6.435343,1442.61084,14.4261084,1.087547,0.120839,243.795411,27.08847863,2.43795411,0.2708847863,25.817847,5787.586762,57.87586762,western-hemlock
133,2200,1995,7.068866,1584.627691,15.84627691,1.065997,0.118444,238.9645475,26.55159148,2.389645475,0.2655159148,23.41704,5249.397857,52.49397857,western-hemlock
134,2200,2008,14.200015,3183.217363,31.83217363,0.915489,0.101721,205.2251691,22.80279657,2.052251691,0.2280279657,10.539,2362.52763,23.6252763,western-hemlock
135,2200,2019,16.933005,3795.871731,37.95871731,0.881076,0.097897,197.5108069,21.94557049,1.975108069,0.2194557049,10.369595,2324.552111,23.24552111,western-hemlock
136,2283,1998,0.51360975,115.1358977,1.151358977,0.194416,0.02160175,43.58223472,4.842464298,0.4358223472,0.04842464298,4.98008625,1116.385935,11.16385935,lodgepole-pine
137,2368,1995,7.852463305,1760.286699,17.60286699,1.02744431,0.114160885,230.322191,25.59144559,2.30322191,0.2559144559,19.62387774,4399.084672,43.99084672,mountain-hemlock
138,2368,2012,13.057218,2927.036559,29.27036559,0.913206,0.101467,204.713389,22.74585739,2.04713389,0.2274585739,11.310498,2535.474337,25.35474337,mountain-hemlock
139,2372,1997,5.900278,1322.665319,13.22665319,1.108942,0.123216,248.5915281,27.62133072,2.485915281,0.2762133072,23.199991,5200.741982,52.00741982,western-redcedar
140,2439,1995,0.26957,60.4295069,0.604295069,1.884135,0.209348,422.366543,46.92954116,4.22366543,0.4692954116,12.267356,2749.973195,27.49973195,western-hemlock
141,2439,2004,0.9094640799,203.8745628,2.038745628,1.686490912,0.1873878791,378.0606678,42.00674087,3.780606678,0.4200674087,10.09161284,2262.236851,22.62236851,western-hemlock
142,2439,2015,4.28664,960.9360888,9.609360888,1.311015,0.145668,293.8902326,32.65439556,2.938902326,0.3265439556,12.443632,2789.488985,27.89488985,western-hemlock
143,2504,2010,0.52901,118.5881717,1.185881717,1.550642,0.172294,347.6074171,38.62314598,3.476074171,0.3862314598,11.571671,2594.021488,25.94021488,mountain-hemlock
144,2516,2004,1.96977625,441.564742,4.41564742,0.24800325,0.027556,55.59488855,6.17722852,0.5559488855,0.0617722852,4.959884,1111.857196,11.11857196,mountain-hemlock
145,2516,2015,2.1564495,483.4112844,4.834112844,0.244369,0.027152,54.78019873,6.08666384,0.5478019873,0.0608666384,4.9896075,1118.520313,11.18520313,mountain-hemlock
146,2583,2002,12.62444925,2830.022788,28.30022788,0.66349275,0.07372125,148.7351698,16.52609261,1.487351698,0.1652609261,13.010421,2916.546076,29.16546076,sitka-spruce
147,2583,2007,22.3831125,5017.622329,50.17622329,1.017828,0.11309175,228.1665028,25.3517776,2.281665028,0.253517776,9.62057775,2156.644914,21.56644914,sitka-spruce
148,2583,2018,24.46741698,5484.860864,54.84860864,1.111896864,0.1235443304,249.25392,27.69493255,2.4925392,0.2769493255,9.759307353,2187.743929,21.87743929,sitka-spruce
149,2590,1995,4.261825842,955.3734991,9.553734991,0.4816669562,0.0535187622,107.9752816,11.99730092,1.079752816,0.1199730092,12.05988803,2703.465099,27.03465099,western-hemlock
150,2620,2000,1.641806,368.043651,3.68043651,0.272691,0.030299,61.12914147,6.79212683,0.6112914147,0.0679212683,4.31137775,966.4815502,9.664815502,sitka-spruce
151,2620,2012,3.22771375,723.5565913,7.235565913,0.234712,0.026079,52.61538904,5.84612943,0.5261538904,0.0584612943,2.6809075,600.9790343,6.009790343,sitka-spruce
152,2631,1997,4.306234,965.3284758,9.653284758,1.095026,0.12167,245.4719784,27.2747639,2.454719784,0.272747639,22.482901,5039.991917,50.39991917,alaska-yellow-cedar
153,2631,2012,8.132145486,1822.983054,18.22983054,0.8843691526,0.09826354256,198.2490329,22.02773834,1.982490329,0.2202773834,8.28611209,1857.497747,18.57497747,alaska-yellow-cedar
154,2682,1996,0.5147402754,115.3893275,1.153893275,0.5710035396,0.063444979,128.0018635,14.22246094,1.280018635,0.1422246094,8.758169007,1963.318746,19.63318746,mountain-hemlock
155,2682,2012,1.193133,267.4646246,2.674646246,1.353235,0.150359,303.35469,33.70597703,3.0335469,0.3370597703,9.954306,2231.456776,22.31456776,mountain-hemlock
156,2757,1998,1.8717295,419.585602,4.19585602,0.905663,0.100629,203.0224747,22.55800293,2.030224747,0.2255800293,13.3872515,3001.020169,30.01020169,mountain-hemlock
157,2771,1996,0.86903247,194.8110088,1.948110088,0.1656148275,0.0184016475,37.12587588,4.12509732,0.3712587588,0.0412509732,4.797150417,1075.377209,10.75377209,lodgepole-pine
158,2771,2005,3.156228811,707.5318126,7.075318126,1.670369525,0.185596488,374.4467365,41.6051647,3.744467365,0.416051647,8.889366167,1992.729214,19.92729214,lodgepole-pine
159,2771,2016,1.020844,228.8425995,2.288425995,2.30121175,0.25569,515.862638,57.3180273,5.15862638,0.573180273,8.4636775,1897.302585,18.97302585,lodgepole-pine
